WifiAccessPoint_0,WifiAccessPoint_1,WifiAccessPoint_2,WifiAccessPoint_3,WifiAccessPoint_4,WifiAccessPoint_5,WifiAccessPoint_6,WifiAccessPoint_7,WifiAccessPoint_8,WifiAccessPoint_9,WifiAccessPoint_10,WifiAccessPoint_11,WifiAccessPoint_12,WifiAccessPoint_13,WifiAccessPoint_14,WifiAccessPoint_15,WifiAccessPoint_16,WifiAccessPoint_17,WifiAccessPoint_18,WifiAccessPoint_19,WifiAccessPoint_20,WifiAccessPoint_21,WifiAccessPoint_22,WifiAccessPoint_23,WifiAccessPoint_24,WifiAccessPoint_25,WifiAccessPoint_26,WifiAccessPoint_27,WifiAccessPoint_28,WifiAccessPoint_29,WifiAccessPoint_30,WifiAccessPoint_31,WifiAccessPoint_32,WifiAccessPoint_33,WifiAccessPoint_34,WifiAccessPoint_35,WifiAccessPoint_36,WifiAccessPoint_37,WifiAccessPoint_38,WifiAccessPoint_39,WifiAccessPoint_40,WifiAccessPoint_41,WifiAccessPoint_42,WifiAccessPoint_43,WifiAccessPoint_44,WifiAccessPoint_45,WifiAccessPoint_46,WifiAccessPoint_47,WifiAccessPoint_48,WifiAccessPoint_49,WifiAccessPoint_50,WifiAccessPoint_51,WifiAccessPoint_52,WifiAccessPoint_53,WifiAccessPoint_54,WifiAccessPoint_55,WifiAccessPoint_56,WifiAccessPoint_57,WifiAccessPoint_58,WifiAccessPoint_59,WifiAccessPoint_60,WifiAccessPoint_61,WifiAccessPoint_62,WifiAccessPoint_63,WifiAccessPoint_64,WifiAccessPoint_65,WifiAccessPoint_66,WifiAccessPoint_67,WifiAccessPoint_68,WifiAccessPoint_69,WifiAccessPoint_70,WifiAccessPoint_71,WifiAccessPoint_72,WifiAccessPoint_73,WifiAccessPoint_74,WifiAccessPoint_75,WifiAccessPoint_76,WifiAccessPoint_77,WifiAccessPoint_78,WifiAccessPoint_79,WifiAccessPoint_80,WifiAccessPoint_81,WifiAccessPoint_82,WifiAccessPoint_83,WifiAccessPoint_84,WifiAccessPoint_85,WifiAccessPoint_86,WifiAccessPoint_87,WifiAccessPoint_88,WifiAccessPoint_89,WifiAccessPoint_90,x,y
-122,-71,-66,-69,null,-80,-91,null,-82,-72,-81,null,null,-73,-79,-60,-50,null,null,null,-75,null,-87,null,null,-79,null,-68,null,null,-51,-53,-64,null,null,-76,-75,-68,-89,-68,-89,null,null,null,-84,null,null,null,null,-88,null,null,null,-91,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.923337087,0.384190909
-131,-57,-46,-60,-56,-76,-62,-54,-64,-59,-71,-57,-54,-69,-71,-76,-70,null,null,-80,-74,-65,-75,-69,null,-82,null,-76,null,-75,-85,-82,-81,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-79,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.614903566,0.758658313
-124,-90,-82,-78,null,-95,null,-68,null,-68,null,-78,-71,-64,-63,-63,-76,null,-63,-83,null,null,null,null,-81,-82,null,-64,null,-80,-71,null,-68,null,null,null,-74,-85,-89,null,null,null,null,null,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.303437611,0.394600774
-137,null,null,null,null,null,null,null,null,null,null,null,null,-70,null,-75,-71,null,null,null,null,null,null,null,null,null,null,null,null,null,-61,-66,-49,null,null,null,-48,null,null,-76,-78,null,null,null,-71,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.563981312,0.11851077
-131,-75,-78,-75,null,null,null,-60,null,-77,null,-83,null,-66,-49,-76,-60,null,-57,null,null,null,null,null,-79,null,null,-47,null,null,-71,-76,-87,null,null,null,-72,null,null,null,null,null,null,null,-89,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-95,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.27595843,0.440266218
-123,-60,-74,-55,-56,-61,-71,-49,-71,-49,-74,-59,-67,-61,-66,null,-70,null,-64,-80,null,-65,null,-65,null,null,null,null,null,-75,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.512279117,0.748193505
-122,-58,-42,-53,-51,-67,-52,-62,-54,-58,-78,null,null,-61,null,-64,-61,null,null,null,null,-72,null,-76,null,null,null,-71,null,null,-66,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.673367786,0.704382271
-126,-84,-63,-80,null,-76,-79,-52,-67,-47,null,-64,-70,-53,-53,-68,-66,null,-39,-64,null,-87,-85,-88,-61,-60,null,-56,null,-58,-72,-87,-77,null,null,null,null,null,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-64,null,null,null,null,null,null,-90,null,null,null,-88,null,null,null,null,null,null,null,null,-89,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.356079451,0.543736543
-122,-56,-52,-46,-56,-71,-62,-53,-57,-55,-71,null,null,-65,-69,-46,-42,null,-65,-75,-87,-87,-95,-85,-79,-75,null,-62,null,-70,-70,-73,null,null,null,null,null,-80,null,-93,null,null,null,null,null,null,null,null,null,null,null,-88,-93,null,-81,null,null,null,null,null,null,-79,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.589229944,0.579266258
-123,-61,-56,-56,-71,-72,-88,-76,-77,-78,-75,-71,null,-74,-82,null,-75,null,-63,-72,-87,-81,-85,-86,null,-82,null,null,null,-87,-81,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-101,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.698036859,0.683341942
-126,-72,-55,-71,-67,-81,-78,-74,-78,-85,-79,null,null,-75,-73,-62,-60,null,-74,-80,null,-81,-83,null,-76,-84,null,-70,null,-79,null,null,-88,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.695975012,0.56240395
-133,-80,-69,null,-68,-92,null,null,null,null,null,null,null,-74,-73,-62,-49,null,null,null,null,null,null,null,null,null,null,null,null,null,-55,-56,null,null,null,-71,null,-72,null,null,null,null,null,null,-70,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.504672339,0.339328419
-133,-70,-57,-58,-59,-74,-83,-64,-71,-66,null,null,null,-67,-63,-37,-34,null,-69,-74,-80,-98,-84,null,-73,-71,null,-55,null,-79,-66,null,-68,null,null,-76,-83,-77,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.89270324,0.447550706
-118,-79,-79,-79,-80,null,null,null,null,-83,null,null,null,-81,-74,-71,-65,-86,-73,null,null,null,null,null,null,null,null,-80,null,null,-56,-75,-51,null,null,-82,null,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.893570093,0.037065783
-129,-78,-82,-84,null,null,null,null,null,null,null,null,null,-77,-69,-76,-74,null,null,null,null,null,null,null,null,null,null,-71,null,null,-69,-62,-69,null,null,null,-65,-79,-90,-80,-80,null,null,null,-89,null,null,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.904248174,0.075610967
-128,-80,-67,-57,-60,null,-71,null,-54,-84,-80,null,null,-73,-84,-72,-58,null,-77,-78,null,-86,null,null,null,-79,null,null,null,-82,-91,-71,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.777172522,0.583189072
-132,-48,-57,-63,-51,-68,-52,-56,-62,-52,-64,-66,-65,-68,-72,null,-77,null,-63,-77,-67,-66,-69,-65,-91,-81,null,-67,null,-77,-79,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.609902379,0.76882774
-125,null,-81,null,null,null,null,null,null,-81,null,null,null,-80,-58,-75,-78,null,-74,null,null,null,null,null,-82,null,null,-56,null,null,-57,-64,-53,null,null,null,-54,null,-67,-73,-86,null,null,null,-75,null,-77,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-84,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.083965811,0.188258879
-138,-64,-72,-65,null,-82,null,null,null,-66,null,-67,null,-46,-61,-71,-64,null,-49,-66,null,-82,null,-80,-73,-66,null,-47,null,-71,-70,null,-78,null,null,null,null,null,-80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-82,null,null,-86,-91,null,-77,null,null,null,null,-88,null,null,null,null,null,null,null,null,null,null,-88,null,-93,-78,null,null,null,null,0.223593959,0.462041008
-131,-85,-84,null,null,null,null,null,null,null,null,null,null,-78,-83,-81,-80,null,null,null,null,null,null,null,null,null,null,null,null,null,-54,-57,-59,null,null,null,-67,null,null,-80,null,null,null,null,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.90313676,0.040650969
-125,-57,-64,-67,-60,-64,-67,-76,-75,-83,-63,-59,-57,null,-77,-76,-66,-50,null,-90,-58,-81,-57,null,null,null,-70,null,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.684816772,0.965419947
-118,null,null,null,null,null,null,null,null,null,null,null,null,null,-81,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-65,-72,-64,null,null,null,-54,null,null,null,null,null,null,null,-76,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.084814027,0.250570806
-134,-84,null,null,null,null,null,null,null,-88,null,null,null,-79,-82,-77,-78,null,null,null,null,null,null,null,null,null,null,-81,null,null,-68,-63,-75,null,null,null,-65,-67,null,-74,-73,null,null,null,-70,null,null,null,null,null,-80,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.658690773,0.168471057
-130,null,-92,null,null,null,null,null,null,-98,null,null,null,-84,-69,null,-72,null,-73,null,null,null,null,null,null,null,null,null,null,null,-66,-63,-67,null,null,null,-64,-80,-81,-72,null,null,null,null,-72,null,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.58170621,0.252764043
-124,-78,-94,-78,null,-82,-85,-56,-82,-56,null,-75,-71,-76,-88,-75,-77,null,-72,null,null,-85,null,-83,-84,-95,null,null,null,-92,null,null,-94,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.042016733,0.753798841
-130,null,null,null,null,null,null,null,null,-83,null,null,null,-81,-66,null,-83,null,-92,null,null,null,null,null,null,-86,null,-68,null,null,-64,-79,-49,null,null,null,-59,null,-75,null,null,null,null,-72,-73,null,-74,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.164933318,0.280567124
-122,-77,-68,-64,-68,null,-76,-59,-70,-60,-84,-71,-76,-35,-66,-68,-60,null,-37,-61,-74,-90,-92,null,-71,-75,null,-62,null,-60,null,null,-84,null,null,null,null,-79,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-88,-71,null,null,null,null,null,-86,-92,null,null,null,null,null,null,null,null,null,null,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.215459968,0.558755173
-122,-87,-88,-78,-77,null,-88,null,-86,-79,null,null,null,-73,-72,-71,-67,null,-77,null,null,null,null,null,-83,-81,null,-62,null,-90,-76,null,-80,null,-93,null,null,null,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-98,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.501117439,0.42929534
-122,null,null,null,null,null,null,-73,null,-71,null,-87,null,-61,-67,null,-77,null,-74,null,null,null,null,null,-88,null,null,null,null,null,-69,-68,-54,null,null,null,-50,null,-65,null,null,null,null,null,-69,null,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.4055174,0.18194437
-131,null,-71,-82,null,null,null,null,null,null,null,null,null,null,-81,-78,-77,null,null,null,null,null,null,null,null,null,null,null,null,null,-61,-69,-64,null,null,null,-61,null,null,-85,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.742249733,0.208408466
-129,-81,-80,-74,null,null,null,null,null,-69,null,null,null,-70,-61,-74,-65,null,null,null,null,null,null,null,null,null,null,-77,null,null,-69,-67,-47,null,null,null,-51,-86,-89,-82,-85,null,null,null,-87,null,-78,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.5613647,0.04485107
-123,-65,-66,-69,-63,-56,-75,-69,-80,-74,-52,-63,-69,null,null,-83,-65,null,null,null,-60,-69,-61,-70,null,null,null,null,-76,null,null,-79,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.688564241,0.955011794
-133,null,-80,-76,null,null,null,-72,-86,-69,null,-68,-74,-57,-57,-77,-75,null,-56,null,null,null,null,null,-78,-74,null,-62,null,-75,null,null,-72,null,null,null,-80,null,null,null,null,null,null,null,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.33399559,0.485214209
-125,null,-78,null,null,-81,null,null,null,null,null,null,null,null,-73,null,-78,null,null,null,null,null,null,null,null,null,null,-78,null,null,-62,-68,-70,null,null,null,-66,null,-87,-78,-83,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.867588444,0.044806586
-132,-91,null,null,null,null,null,null,null,-83,null,-96,null,-78,-67,-79,-89,null,-90,null,null,null,null,null,null,null,null,-66,null,null,-69,-57,-41,null,null,null,-38,null,-84,-83,null,null,null,null,-71,null,-73,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.323489254,0.175001606
-126,-65,-65,-55,-72,-75,-78,-77,-70,-70,-83,-74,null,-72,-80,-65,-67,null,-66,-84,null,null,-87,null,-70,-68,null,null,null,-87,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-82,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.699383865,0.617688237
-124,-81,-69,-74,-76,null,null,-67,null,-73,null,-74,-89,-57,-47,-68,-60,null,-53,-92,null,null,null,null,-77,-80,null,-59,null,-81,-60,-66,-74,null,null,-88,null,-80,-70,null,null,null,null,-83,-80,null,null,null,null,null,null,null,null,-98,null,null,null,null,null,null,null,null,null,null,null,null,null,-83,null,null,null,null,null,-87,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.198674338,0.387614603
-124,null,-71,null,null,null,null,null,null,null,null,-89,null,-92,-70,-62,-70,null,null,null,null,null,null,null,null,null,null,null,null,null,-60,-72,-60,null,null,null,-57,-77,null,-87,-75,null,null,null,-78,null,null,null,null,null,-86,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.865015285,0.034132476
-127,-47,-66,null,-52,-63,-74,-51,-87,-63,-62,-48,-52,-56,-62,null,-76,null,null,-77,-71,-77,-76,-77,-84,-83,null,-78,null,-83,-75,null,-90,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-83,null,null,null,null,null,null,null,null,null,null,null,0.45678168,0.789400431
